tourist_destination,review_post
Igorot Stone Kingdom,"Well.... only taking pictures on high altitude. Nothing muchExpensive entrance fee 100 for adults 80 for seniors and kids. 3 and below are free, ridiculous 👎"
Igorot Stone Kingdom,Igorots really have the knack in making stone walls
Igorot Stone Kingdom,"Under expansion prin,i enjoy the flute music from local igorot musician"
Igorot Stone Kingdom,relaxing view from above. ⭐⭐⭐⭐⭐
Igorot Stone Kingdom,A display of the well-known stone masonry skills of the igorots. Fascinating but not planned well for tourists to rsally appreciate their works. Sayang naman ang angking talento ng mga igorot. And parking is a b*&%$!!!!
Igorot Stone Kingdom,Amazing and nice experience for kids...need to prep your feet and legs for a lot of walking
Igorot Stone Kingdom,One of the newest attractions in Baguio.
Igorot Stone Kingdom,"They are still improving their place, but it is already instagram worthy! Visit now!"
Igorot Stone Kingdom,Nice and Historic Place
Igorot Stone Kingdom,Love it....Every moment counts ..It's a different kind of experience.
Igorot Stone Kingdom,100peso entrance feeGood for photos and that's itMaybe the owner is Lego lover ☺️
Igorot Stone Kingdom,"The place is still improving.Even though its still under construction, its already a nice place to walk around and take photos..."
Igorot Stone Kingdom,A new place to explore. Continuous development is observed. Maybe a museum of cordillera cultures will be here soon.
Igorot Stone Kingdom,The fee to enter and move around doesnt seems to be worth it. Much better to visit the Mines View Park instead.
Igorot Stone Kingdom,The architecture of the kingdom was spectacular! I've never seen such thing before. It was absolutely worth the trip for I took so many good photos at Igorot Stone Kingdom.
Igorot Stone Kingdom,The amount of people coming in should be maintained. Went there earlier and it was really crowded to a point where you needed to squeeze to get through crowds of people considering that we are still in a pandemic. The signs for which way to go was not visible which caused confusion among many people especially on the path to the right going up. We weren't even able to go to the very top. The price of a ticket (₱100) is way too expensive for you to just walk up some stone structure with no proper signages present. It isn't really worth it.
Igorot Stone Kingdom,"Instagrammable place, great for those who love to trek and appreciate the stunning view of this man-made marvel. Native-Igorot costumes can be rented at 50PHP only, where you can take a picture anywhere within. Drinks/food stalls available at the side right when you enter, same as when you reach the top of the castle-front."
Igorot Stone Kingdom,The place seems to be a bit too artificial. The place is also too crowded. The place seems to be still under construction. Both commuting to get there and parking is a challenge.
Igorot Stone Kingdom,Nice place in view
Igorot Stone Kingdom,"looking at the kingdom from the deck view was amazing! its instagrammable! tiktokers, fb lovers, am sure you will like the place 100%!don't forget prenup events, too.  however, i can say it was a nice experience going up the top but, the entrance fee is quite expensive for 100php when all you could really do is to look at the view. and do a lot of photoshoot 😊"
Igorot Stone Kingdom,Other parts were not yet finished when we visited. Far from where we stay.
Igorot Stone Kingdom,nice place to unwind and relax
Igorot Stone Kingdom,Place is great and has a lot ot potential. Must visit.Be wary of senior citizen and kids as this involves a lot of climbing to go into good spot
Igorot Stone Kingdom,Be aware of business during the weekends. Go for weekdays for the nicest pictures.
Igorot Stone Kingdom,Very crowded on weekends.a heritage place must be visited.
Igorot Stone Kingdom,"Appreciate the effort to have another tourist spot. But there is just no ""soul"" to it."
Igorot Stone Kingdom,This is a popular tourist spot. It's really just a site where you have multiple pathways and a single bridleway for tourists to go through like a maze of sorts with the backdrops resembling a castle on one side and the other side being made of stone. There's food served at the top. Parking is limited
Igorot Stone Kingdom,The entrance is too high for what u can see are just pure stones.
Igorot Stone Kingdom,New place and new experienced
Igorot Stone Kingdom,Not recommended to visit..This is only a man made place I don't see any historical value or relavance to the place where it was build.And also don't go late to the place coz it's so hard to get taxi and no jeepney around the area.
Igorot Stone Kingdom,It has to be finished to be able to appreciate it.
Igorot Stone Kingdom,Beautiful and nice
Igorot Stone Kingdom,Supper worth it! I love the place ❤️❤️❤️
Igorot Stone Kingdom,Entrance fee for adults is 100. The place is very nice. Amazinh landscape and view. Cafe is also available.
Igorot Stone Kingdom,The entrance fee is expensive compared to other tourist spots
Igorot Stone Kingdom,There was still some construction ongoing while people were visiting.
Igorot Stone Kingdom,It's ok if you want to get a feel of how a fortess is like. Be ready to walk and climb up stairs.
Igorot Stone Kingdom,"Good to see how they made this place so beautiful. Thankful to the locals, nice job👍"
Igorot Stone Kingdom,Not an elderly friendly place as the stairs are too steep. But the view is nice.
Igorot Stone Kingdom,Great place to take pictures and to stroll around. Just hope more ethnic activities will be added. My family did enjoy joining the dance.
Igorot Stone Kingdom,Kudos to those who constructed it. I hope it continues to be safe and awesome for visitors
Igorot Stone Kingdom,Stone Kingdom of Baguio. Amazing structure!
Igorot Stone Kingdom,Perfect for IG post/stories but not applicable for your tamad mag-walk fam/friends.
Igorot Stone Kingdom,Solid view and nice place to visit. Just pay 100 pesos for entrance and 60 for seniors. Be ready to climb
Igorot Stone Kingdom,The place is cleaner this time... but some paths are very slippery still.
Igorot Stone Kingdom,The place is still under improvement but it's one of a must-go place when visiting Baguio.
Igorot Stone Kingdom,Something new to see in Baguio
Igorot Stone Kingdom,nice new theme park at Baguio
Igorot Stone Kingdom,It's okay to walk around but it's semi finish and you feel you walk on a construction side. So for the 100 pesos entrance they should have waited to open.
Igorot Stone Kingdom,A very unique experience and a very amazing place. Lots of history within the story of the building of this stone kingdom. Encourage all who visit Baguio to visit this unique place.
Igorot Stone Kingdom,"The place Is not yet done, still a great place to visit."
Igorot Stone Kingdom,I think this place is so unique in terms of viewing a place since it's the fist time everyone can find this amazing kingdom made by our country men proud to be called the igorot stone kingdom.
Igorot Stone Kingdom,"It was a weekend and it was raining, but other than that it was okay."
Igorot Stone Kingdom,The place is not complete finish constructing. It's still open for visit
Igorot Stone Kingdom,There's not much to see except the stoneworks are done by igorots and you can help them by visiting this place
Igorot Stone Kingdom,Still under renovation but It looks Good
Igorot Stone Kingdom,A lot of trucks and construction happening around the site. Not worth paying the money until it is complete.
Igorot Stone Kingdom,Tourist spot in baguio
Igorot Stone Kingdom,Great!!!
Igorot Stone Kingdom,It's a new attraction and still awaiting for the completion for us to see the beauty ❤️❤️❤️!
Igorot Stone Kingdom,A bit crowded even on weekdays. The attraction showcases a glimpse of igorot culture
Igorot Stone Kingdom,Very very nice place to go in Bagiuo ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
Igorot Stone Kingdom,I am so happy that they added new places to go in Baguio
Igorot Stone Kingdom,It's very2x nice view.....
Igorot Stone Kingdom,Waste of time. Although the place is still ongoing construction and unless you're after the actual experience of seeing the piled up stones and less on nature immersion go somewhere else.
Igorot Stone Kingdom,"Although this place is still under construction, or is not yet finish, overall it is beautiful."
Igorot Stone Kingdom,The whole place is great! It is just amazing how they build the stone kingdom. Another place to see when you visit Baguio City.
Igorot Stone Kingdom,Very nice place your vacation is not complete if you missed this place
Igorot Stone Kingdom,You can really say that humans are so creative. Another best thing is you can experience the culture of Igorot by visiting this place.
Igorot Stone Kingdom,Great place to visit and there will be more to see soon
Igorot Stone Kingdom,definitely one of the best pasyalan in the city of pines   
Igorot Stone Kingdom,"Beautiful, fantastic"
Igorot Stone Kingdom,Amazing new tourist spot to see in Baguio City.
Igorot Stone Kingdom,Still on going for a lot of add ons. But still on the road to be one of great spot for touring... Kudos.
Igorot Stone Kingdom,Very nice 👍👍👍👍
Igorot Stone Kingdom,a great view you'll surely love.
Igorot Stone Kingdom,It's an amazing place me and my wife Angelica really enjoyed it so much it's sight to be hold
Igorot Stone Kingdom,Entrance fee of 100pesos is too expensive.   Not worth it.
Igorot Stone Kingdom,Reliving the past... In this magnificent creation of our Igorot brothers...
Igorot Stone Kingdom,The place is great. You learn a few things about the Igorots while touring the place. You also get to have great views once you reach the top of the kingdom
Igorot Stone Kingdom,1. Overpriced entrance fee2. Overcrowded place (no social distancing)3. Heavy traffic4. Worst Restrooms i have ever been5. Still under constructionAvoid this place!
Igorot Stone Kingdom,Just visit the place...👍😊
Igorot Stone Kingdom,An impressive tourist attraction.
Igorot Stone Kingdom,This place is still under construction but is now a sought-after place to take pictures in…it has plenty of people visiting .. the cafe is not done yetBut they do have small “stores” where you can buy food to get by…This stone kingdom shows how the highlanders usually do stone masonry…
Igorot Stone Kingdom,"It's impressive to see, however an Igorot friend informed me that this is purely a tourist attraction and has very little to do with Igorots"
Igorot Stone Kingdom,Not ready entering very expensive
Igorot Stone Kingdom,Amazing creation
Igorot Stone Kingdom,I sooo love the place..❤❤❤...but they need to add a cafe or a better snack shack with lots of table and chairs to sit because surely after a stroll in this magneficient park many of the tourists visiting would love a good food to nibble while resting at the same time appreciating the beauty of nature.....
Igorot Stone Kingdom,One of the new places to visit
Igorot Stone Kingdom,The price of entrance is not worth ... it must have something souveneir aside from sightseeing ... or maybe lower the entrance fee ...
Igorot Stone Kingdom,Not bad but there's too many people
Igorot Stone Kingdom,Awesome!❤️☺️
Igorot Stone Kingdom,It is a place that showcases the rich culture of Igorots.
Igorot Stone Kingdom,Construction is still on going and it's a no-no to visit during weekends.
Igorot Stone Kingdom,...awesome place!😎😲😎
Igorot Stone Kingdom,Another must-see landmark in Baguio crafted by kakailyan (igorot folks) showcasing thier ingenuity in promoting our culture. 💪
Igorot Stone Kingdom,Im not a fan of walking especially when its very hot.
Igorot Stone Kingdom,Amazing
Igorot Stone Kingdom,Still a work in progress... The management should not allow anymore stores inside unless they want it to be a marketplace.
Igorot Stone Kingdom,New tourist place in baguio
Igorot Stone Kingdom,"It is not yet fully developed, but it's got great potential. It is a nice addition to the tourist spots in Baguio. 😊"
Igorot Stone Kingdom,It is good but the construction is not yet done
Igorot Stone Kingdom,Great for fam bon
Igorot Stone Kingdom,INDEFINITELY CLOSED due to lack of business permit.
Igorot Stone Kingdom,If a jejemon experience is what you're looking for. Come to this place.
Igorot Stone Kingdom,The place is still not fully finished but they already opened it for public with full price 100 per person.
Igorot Stone Kingdom,Not a natural work of art but still impressive
Igorot Stone Kingdom,it show the talent of Igorot for masonry. #kabiteDo not go there on the weekend. Its full of tourist.
Igorot Stone Kingdom,Very beautiful and tiring to go up..exercise best
Igorot Stone Kingdom,No other attractions or thing to dop
Igorot Stone Kingdom,I love the place...😊😊
Igorot Stone Kingdom,"Sakto lang. Touristy. Instagrammable, but that's all."
Igorot Stone Kingdom,"It was great experience, nice place..."
Igorot Stone Kingdom,For tourists who want to see file of stones with designs fine
Igorot Stone Kingdom,One of the best tourist spot and a must.
Igorot Stone Kingdom,it was ok for being incomplete.. will visit again once everything is done
Igorot Stone Kingdom,Entance P100
Igorot Stone Kingdom,Expensive entrance fee. Very crowded.
Igorot Stone Kingdom,Nice view
Igorot Stone Kingdom,"JUNE 21 2021One of the newest tourist spots in Baguio.They started the construction last March 2020 in honor of Pio Velasco's mother, Ms. Rita( Rosing) a beautiful Igorota.According to some vendors in that area, the park only opened a month ago.Entrance Fee is 100Near Tam-Awan (500-600 meters away)Located at Long Long Benguet RdJeepney ride from terminal to ISK is 20 pesos(the terminal is near Goodtaste)"
Igorot Stone Kingdom,New place to visit in Baguio. Nice view for picture taking.
Igorot Stone Kingdom,Nice and beautiful place.. parking area is limited only.
Igorot Stone Kingdom,New tourist attraction here in Baguio.
Igorot Stone Kingdom,Amazing place for connecting to the heritage of the Igorot.
Igorot Stone Kingdom,"I don't know what is so special about this ""Kingdom"" to have an over priced entrance fee. Slippery steps, dirty restroom. Such a disappointment."
Igorot Stone Kingdom,There's nothing else to do there than climb stairs. The bridge is overcrowded most of the time.
Igorot Stone Kingdom,A good place to exercise and see another view of the mountains.
Igorot Stone Kingdom,"It's a new place to visit in baguio, crowded din and overpriced. Okay place lang not exceptional."
Igorot Stone Kingdom,Amazing art work
Igorot Stone Kingdom,It has an amazing view
Igorot Stone Kingdom,"Place is good, only thing is tourist are flocking."
Igorot Stone Kingdom,Not yet finished but the concept is great
Igorot Stone Kingdom,Nice place!
Igorot Stone Kingdom,clean but some parts are under construction
Igorot Stone Kingdom,It looks really good on pictures. But it's not something you'd want to visit twice
Igorot Stone Kingdom,nice to hike..this is best for sunset spot but we went morning.
Igorot Stone Kingdom,Am amazed. Beautiful place to take pics.
Igorot Stone Kingdom,"No parking space available,you need to park at the sidestreets,always plenty of people"
Igorot Stone Kingdom,Very unique place
Igorot Stone Kingdom,"All breaks has a meaning loyalty, hardship, culture and perseverance"
Igorot Stone Kingdom,This is recently opened attraction. Nice place
Igorot Stone Kingdom,Nice structure
Igorot Stone Kingdom,A very nice place to visit.  It shows how  old native kingdom looked likr
Igorot Stone Kingdom,Great place
Igorot Stone Kingdom,Enjoy 🤗
Igorot Stone Kingdom,Amazing
Igorot Stone Kingdom,Amazing man made attraction..
Igorot Stone Kingdom,Beautiful place. Made with quality and passion.  The people are friendly and accomodating.
Igorot Stone Kingdom,New attraction in the city of pines. Walk along stone walls as if climbing a short hike.
Igorot Stone Kingdom,Great structures😇😁
Igorot Stone Kingdom,A testament to the perseverance and dedication of the igorots not to mention an ode to the creators' mother and sister. The Igorot stone kingdom is definitely a must visit destination in Baguio City.
Igorot Stone Kingdom,The place is stunning
Igorot Stone Kingdom,"Adorable, the stones is skillfuly piled and made formed like a castle. Very nice."
Igorot Stone Kingdom,nice place♥️
Igorot Stone Kingdom,It was very beautiful amazing
Igorot Stone Kingdom,"Not enough parking space, not worth the effort to find one and you'll only see these rocks formed like a fortress."
Igorot Stone Kingdom,The place has great features for taking pictures. Highly recommended.
Igorot Stone Kingdom,Newest attraction in the City of Pines
Igorot Stone Kingdom,Not done yet the construction..but its okay..  
Igorot Stone Kingdom,Very nice place to visit in Baguio
Igorot Stone Kingdom,One of the most beautiful creation of baguio people! Keep it up!
Igorot Stone Kingdom,would recommend to avoid weekends.
Igorot Stone Kingdom,nice so refreshing place.....
Igorot Stone Kingdom,I love the art and culture.
Igorot Stone Kingdom,Amazing stone temple it's awesome
Igorot Stone Kingdom,Fantastic place
Igorot Stone Kingdom,Nice and awesome place!
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Its clean and organized of course..
Igorot Stone Kingdom,great for pictures! get ready to hike some stairs
Igorot Stone Kingdom,A Cool place to visit in Baguio #1
Igorot Stone Kingdom,Still under construction. Will give 5 stars once it is done.
Igorot Stone Kingdom,It's beautiful! Just thought the parking was free though😂
Igorot Stone Kingdom,Nice place for photoshoot.
Igorot Stone Kingdom,"Construction still in progress, but looking good"
Igorot Stone Kingdom,"Amazing Man made rocks,so wonderful"
Igorot Stone Kingdom,It made be appreciate the culture of Igorots. Such a hardy and disciplined people.
Igorot Stone Kingdom,Not yet complete the construction of the place.
Igorot Stone Kingdom,amazing stone artworks! another place to visit while in Baguio City.
Igorot Stone Kingdom,Majestic and unique. One of the most wonderful places in Baguio.
Igorot Stone Kingdom,Relaxing and fantastic views..
Igorot Stone Kingdom,"Amazing experience, excellent architectural structure!"
Igorot Stone Kingdom,Its A great place for Family...
Igorot Stone Kingdom,Nice creative kingdom of igorot even its still finished its really amazing that theres a beautiful pasyalan for tourist.
Igorot Stone Kingdom,Amazing place to relax..
Igorot Stone Kingdom,Unfinished tourist attractions.  Still under construction and open to public.
Igorot Stone Kingdom,2 years from now it would be a world class tourist destination here in baguio....Salute!
Igorot Stone Kingdom,Love the old age look structure. Nice place to visit.
Igorot Stone Kingdom,"Good, not yet finished. And I think a bit overpriced."
Igorot Stone Kingdom,One of the newest tourist destination in Baguio ( technically La Trinidad)
Igorot Stone Kingdom,Looking forward for more development
Igorot Stone Kingdom,A new place to check out.
Igorot Stone Kingdom,Beautiful place. Very recommended to the local and tourist who visited Baguio
Igorot Stone Kingdom,Great place.
Igorot Stone Kingdom,Very nice
Igorot Stone Kingdom,Very nice.
Igorot Stone Kingdom,A master piece work of human imagination.
Igorot Stone Kingdom,It's a unique experience
Igorot Stone Kingdom,"Too crowded, no ample parking and traffick was very bad"
Igorot Stone Kingdom,For Inviting p to visit our Tourist Destination here in Baguio City
Igorot Stone Kingdom,"For now I'll give it a 4star, because it is not totally finish, it's an interesting site for those who want to experience a different scenery"
Igorot Stone Kingdom,Very unique attraction
Igorot Stone Kingdom,Nice view
Igorot Stone Kingdom,Very good ☺️
Igorot Stone Kingdom,Value for money-no
Igorot Stone Kingdom,Creativity of People to construct such scenery is so Wonderful.
Igorot Stone Kingdom,You need just 15 Minutes to see all.Is it a Must See spot ?Definetly No....
Igorot Stone Kingdom,Still being improved. But it's a nice add on to your itinerary.
Igorot Stone Kingdom,not complete yet. better visit once it is a hundred percent built.
Igorot Stone Kingdom,Much fun.
Igorot Stone Kingdom,Alot of stairs. After lunch the place gets packed with tourists.
Igorot Stone Kingdom,I love it
Igorot Stone Kingdom,Expensive and too crowded.
Igorot Stone Kingdom,One of the tourist spots in Baguio. A new place to go.
Igorot Stone Kingdom,Great place to visit.
Igorot Stone Kingdom,Needless to say I liked it!
Igorot Stone Kingdom,The place is still not done. Lots of construction going. Save your 100 pesos to other locations.
Igorot Stone Kingdom,👌😘
Igorot Stone Kingdom,Interesting Place
Igorot Stone Kingdom,great stone art❤️
Igorot Stone Kingdom,Its awesome the place is truly a kingdom...Its a tourist spot....
Igorot Stone Kingdom,Instagramable if not crowded 😁
Igorot Stone Kingdom,building in progress. it will look real nice when its done.
Igorot Stone Kingdom,Great place to visit👌🇵🇭
Igorot Stone Kingdom,Nice view
Igorot Stone Kingdom,It is one best place to relax
Igorot Stone Kingdom,Nice place to visit!!
Igorot Stone Kingdom,100 pesos entrance fee is not Worth it.
Igorot Stone Kingdom,Nice place.
Igorot Stone Kingdom,Awesome.
Igorot Stone Kingdom,Newly place to visit when you're in Baguio
Igorot Stone Kingdom,Not worth visiting as it is currently crowded and construction is in progress. (Nov. 2021)
Igorot Stone Kingdom,"Amazing structure, P100 entrance."
Igorot Stone Kingdom, 
Igorot Stone Kingdom,"Not yet 100% done. A lot of tourists, not a lot to do."
Igorot Stone Kingdom,A well crafted set of stone...Nice job....
Igorot Stone Kingdom,Located at the peak of Baguio City. This is where most of the Igorot community resides.
Igorot Stone Kingdom,"Human constructed made of stone, Instagramable."
Igorot Stone Kingdom,On going construction...
Igorot Stone Kingdom,Place -5/5Crown control - 3/5Parking - 2/5Ticket price 3/5
Igorot Stone Kingdom,So many people in weekends
Igorot Stone Kingdom,OMG great place ive ever seen
Igorot Stone Kingdom,😊
Igorot Stone Kingdom,Problem with parking space.
Igorot Stone Kingdom,Tourist Trap. Over Price.
Igorot Stone Kingdom,Great scenery on the bridge of it and felt inner peace.
Igorot Stone Kingdom,Kurang parking space
Igorot Stone Kingdom,Lovely❤
Igorot Stone Kingdom,Beautiful place
Igorot Stone Kingdom,It's under construction. It'd probably be nice a year from now.
Igorot Stone Kingdom,so very creative
Igorot Stone Kingdom,very good
Igorot Stone Kingdom,Amazing Igorot's castle 🏰
Igorot Stone Kingdom,Enjoy..
Igorot Stone Kingdom,Waste of time. Waste of money.
Igorot Stone Kingdom,"Nice, but still unfinished"
Igorot Stone Kingdom,Instagramable place.
Igorot Stone Kingdom,Cool & ❄️  
Igorot Stone Kingdom,Awesome
Igorot Stone Kingdom,Fantastic. Visited a new world after a stressful job.
Igorot Stone Kingdom,We thought it will be natural but it's man made
Igorot Stone Kingdom,Great view
Igorot Stone Kingdom,Entrance: Adult - 100/ Minor - 80
Igorot Stone Kingdom,one of the best destination in Baguio City.
Igorot Stone Kingdom,So rocky
Igorot Stone Kingdom,Culture and heritage
Igorot Stone Kingdom,Good and nice construct
Igorot Stone Kingdom,"Lot of stairs, it new.."
Igorot Stone Kingdom,One of the rising tourist spot in Benguet...
Igorot Stone Kingdom,Amazing artwork
Igorot Stone Kingdom,nice place ever
Igorot Stone Kingdom,Still renovating but the place is very nice
Igorot Stone Kingdom,GANDA 😍
Igorot Stone Kingdom,Beautiful place.
Igorot Stone Kingdom,This is a must place to visit when you go in Baguio.
Igorot Stone Kingdom,We Enjoyed the view 😍 love it 😍
Igorot Stone Kingdom,Love it
Igorot Stone Kingdom,Nice for something new in baguio...
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Beautiful masterpiece...
Igorot Stone Kingdom,Great site seeing and native art.
Igorot Stone Kingdom,Lots of walking done
Igorot Stone Kingdom,Awesome work of arts
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,Nice place.
Igorot Stone Kingdom,Ganda
Igorot Stone Kingdom,Looking forward for more improvements
Igorot Stone Kingdom,Very satisfied
Igorot Stone Kingdom,Enjoy
Igorot Stone Kingdom,a new attraction must see in Baguio
Igorot Stone Kingdom,Nice view
Igorot Stone Kingdom,Good experience
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,Nice place❤️
Igorot Stone Kingdom,prepare for the trekking
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,great
Igorot Stone Kingdom,Crowded during weekends.
Igorot Stone Kingdom,Cool
Igorot Stone Kingdom,Very interesting place
Igorot Stone Kingdom,So good view
Igorot Stone Kingdom,great to visit
Igorot Stone Kingdom,Construction on going but already looking good.
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,So amazing  
Igorot Stone Kingdom,I loved tha place.
Igorot Stone Kingdom,Good views
Igorot Stone Kingdom,Overrated
Igorot Stone Kingdom,Too crowded during holidays and weekends
Igorot Stone Kingdom,Great cash cow!!
Igorot Stone Kingdom,A must visit place in Baguio City
Igorot Stone Kingdom,Still developing.
Igorot Stone Kingdom,nice qexoirience here
Igorot Stone Kingdom,Great photo op venue
Igorot Stone Kingdom,Beautiful
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,Wow and beat place to visit
Igorot Stone Kingdom,Amazing
Igorot Stone Kingdom,Expectation vs reality
Igorot Stone Kingdom,nice
Igorot Stone Kingdom,New attraction in Baguio city
Igorot Stone Kingdom,Good place to visit
Igorot Stone Kingdom,Amazing
Igorot Stone Kingdom,Beautiful
Igorot Stone Kingdom,Good but still under construction
Igorot Stone Kingdom,Good
Igorot Stone Kingdom,Beautiful view
Igorot Stone Kingdom,It's beautiful
Igorot Stone Kingdom,Great place..
Igorot Stone Kingdom,Amazed
Igorot Stone Kingdom,Fun afternoon for everyone 😀
Igorot Stone Kingdom,Still On Improvement
Igorot Stone Kingdom,Warm place
Igorot Stone Kingdom,It was nice
Igorot Stone Kingdom,Very nice and very creative
Igorot Stone Kingdom,very nice view
Igorot Stone Kingdom,😍
Igorot Stone Kingdom,Good for walking exercise.
Igorot Stone Kingdom,nice
Igorot Stone Kingdom,Quite disappointed within the venue.
Igorot Stone Kingdom,awesome
Igorot Stone Kingdom,Good
Igorot Stone Kingdom,Great place to visit when in Baguio
Igorot Stone Kingdom,Not so good
Igorot Stone Kingdom,Feels like your in a tribe..
Igorot Stone Kingdom,To pricey
Igorot Stone Kingdom,The CR has bidet
Igorot Stone Kingdom,Lovely place
Igorot Stone Kingdom,Still in the making....
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Nice to eyes...
Igorot Stone Kingdom,Wow
Igorot Stone Kingdom,like the the place
Igorot Stone Kingdom,Nice !
Igorot Stone Kingdom,PArking is insufficient
Igorot Stone Kingdom,Gorgeous
Igorot Stone Kingdom,Awesome.
Igorot Stone Kingdom,Nice for pictures
Igorot Stone Kingdom,The place is so nice..
Igorot Stone Kingdom,Nice!
Igorot Stone Kingdom,Amazing stone works!
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Exciting
Igorot Stone Kingdom,Best viewing point
Igorot Stone Kingdom,entrance is expensive
Igorot Stone Kingdom,lot of peps
Igorot Stone Kingdom,Fun!
Igorot Stone Kingdom,Awesome
Igorot Stone Kingdom,Tourist trap.
Igorot Stone Kingdom,Awesome!
Igorot Stone Kingdom,excellent kingdom
Igorot Stone Kingdom,Great!
Igorot Stone Kingdom,good
Igorot Stone Kingdom,Rocks
Igorot Stone Kingdom,Awesome...  
Igorot Stone Kingdom,expect a lot of walking
Igorot Stone Kingdom,nice place
Igorot Stone Kingdom,Very very crowded
Igorot Stone Kingdom,Superb Destination!!
Igorot Stone Kingdom,Stone Kingdom 👌👌👌
Igorot Stone Kingdom,Nice place and enjoyable
Igorot Stone Kingdom,Awesome
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,Amazing
Igorot Stone Kingdom,"Beautiful place,"
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Very nice place
Igorot Stone Kingdom,Worth-it 😇😇😇
Igorot Stone Kingdom,Amazing place
Igorot Stone Kingdom,Tiring
Igorot Stone Kingdom,Spectacular
Igorot Stone Kingdom,Not impressed.
Igorot Stone Kingdom,Nice
Igorot Stone Kingdom,It's okay...
Igorot Stone Kingdom,Instagrammable place!
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,Amazing
Igorot Stone Kingdom,Beautiful place
Igorot Stone Kingdom,very amazing
Igorot Stone Kingdom,beautiful place...
Igorot Stone Kingdom,to much people
Igorot Stone Kingdom,bad
Igorot Stone Kingdom,Nice ambiance
Igorot Stone Kingdom,Kabiti kingdom
Igorot Stone Kingdom,Nice place
Igorot Stone Kingdom,😍😍😍😍
Igorot Stone Kingdom,Impressive
Igorot Stone Kingdom,(◍•ᴗ•◍)❤(◍•ᴗ•◍)❤
Igorot Stone Kingdom,Enlightening
Igorot Stone Kingdom,Instagrammable
Igorot Stone Kingdom,This is a new attraction here in baguio. Well this was a stack stone castle. well i came here in the middle of a pandemic That's why i enjoy the view more.. the place is picturesque.👌🏻
Igorot Stone Kingdom,"Sorry but I just wanted to give an honest review — I find this place quite overrated. Medyo mahal yung entrance fee, and I find the attraction as quite boring. Better to walk around na lang and get the most out of you Baguio escapade.If you’re already there, try the CARIOCA near the entrance, omg not too sweet at masarap talaga."
Igorot Stone Kingdom,Was closed.
Igorot Stone Kingdom,Very nice
Igorot Stone Kingdom,"The entrance fee is 100 pesos80 for seniorsIt's good that he's still doing it on the go. There is also a cr at the top near the canteen at the top on the right side. Parking is really the only problem sometimes and the traffic. There are also those who sell snacks inside such as jam, strawberries, and snacks that are available below if you can climb to the canteen above."
Igorot Stone Kingdom,"・If you come to Baguio, you should visit this place for the time being・It is also easily accessible from SM Baguio, and I think it was about 130 pesos in about 10 minutes by taxi.・It is crowded with tourists, but the wait is not frustrating.・For the time being, the Igorotto costume is a paid rental, but you can wear it and move around the premises, so you can get excited (price I don't remember)・Going up a narrow road, the view from above is really good!・However, there are no special souvenirs at this spot just for taking pictures.・There are no impressive activities,・The aunt is wearing a costume and taking a commemorative photo, but there is no particular meaning. ordinary auntie."
Igorot Stone Kingdom,"A very nice new attraction in Baguio. The design is amazing. The place we are going is foggy and the cold feels good 😍. There are also food stalls such as arrozcaldo, corn, finger foods. The strawberry taho is delicious.Worth a visit here..It was in July that we visited there. The weather is nice so the sightseeing is super enjoyable."
Igorot Stone Kingdom,Not a Recommended Tourist Spot.100 entrance fee is not Worth ... Too High ..Overcrowded during weekends. There is no limit to entry .. how can a lot of people be picture friendly .. it's still not in order .. 100 is too much ..
Igorot Stone Kingdom,A must place to visit if you go to Baguio. The place is crowded even weekdays. It's hard when it's raining and there's not much shelter but it's a nice place to explore. You will be exhausted from climbing chin.100 per adult80 for kids
Igorot Stone Kingdom,"We went there on Sunday. There are so many people, there is no more social distancing, the other steps can slip if you are not careful. It's nice to visit on weekdays and there are few people, but for me it's not worth the 100 entrance fee on weekends."
Igorot Stone Kingdom,great archi designs although the stone kingdom is over. Maybe we will come back when the place is finished to see more of the beauty. We couldn't even climb to the other side because our feet hurt and we were tired from 2 days of walking around Baguio..haha
Igorot Stone Kingdom,"If you want to visit Igorot Stone Kingdom, have breakfast, so that there aren't too many people and you can also go solo hehehe. Beautiful up to the heights. Parking is a bit difficult when there are a lot of tourists. But beautiful here, as in! Very good experience. No mixed char!"
Igorot Stone Kingdom,It's okay to have a few people for a Wednesday afternoon. It's hard to take a picture without someone else being a photobomber. Nice to see but not to go back.
Igorot Stone Kingdom,"Nice place🤗 100 per person entrance fee, beautiful place, it's high to climb, not possible with rheumatism 😁 just google map to get to the location more easily. Parking is expensive, we went to 100 😞 just look for cheaper ones"
