tourist_destination,review_post
Heritage Hill and Nature Park Garden,It’s been a decade before i went back here. More clean and many people becoming more interested in the place. But they don’t allow people enter the building maybe for safety purposes. I still amazed and grateful to be back    
Heritage Hill and Nature Park Garden,"Hunted mansion but still very unique. Paid entrance fee of Php10.00. At first glance of the mansion, it looked scary.  It’s abandoned mansion with some horrifying stories. It has garden at the back and with a nice view of the community and there is another garden with paved walked way adjacent to the front of the mansion is a garden."
Heritage Hill and Nature Park Garden,Quiet place for prayer but they were cutting trees when we visited. First time buying their Angel Cookies. Sweet but I liked them.There's a small place for candle lighting.
Heritage Hill and Nature Park Garden,"We visited  this place, yet they restricted  you to enter the main hotel due after the earthquake  because  the building  is quite old , and for the safety for all..Entrace fee is 10 pesos for adult and 5 for kids.Operated  by the lgu so quite reasonableOld building full of history.😃 👧 my pay, my say  😊"
Tam-awan Village,"Reconstruction of traditional huts and showcasing Baguio arts/history. Nice and short hike trail especially for young people to get them starting, or a couple looking for fun time out. Some stairs or walkways missing handrails though."
Tam-awan Village,Place is a bit dark as there were alot of trees. Highlight of the attraction would be the paintings made by i believe people living there. There was quite of it and if you love paintings and a little bit of trecking you will enjoy the place. You can also buy items there as there is a souvenir shop inside as well as home made kitchen food.
Tam-awan Village,"If you're into nature tripping, this is the place for you to explore. Though, one has to be ready to take the challenge in climbing lots of stairs. Entrance fee is discounted for students and seniors and paid upon registration. There's a hut selling souvenirs, another hut if you want to have a sketch of yourself, another hut where you can have a tattoo. Lots of things to explore and do. But for seniors, take note to visit when its summer cause the stones and steps are slippery and not senior friendly. There's also a gallery featuring paintings of local talents."
Tam-awan Village,Been here before and it was not exactly what I remembered. I remembered more art pieces back then. More sculptures and huts. Also don't bring a stroller here you won't be able to use it. It will just be an added weight. It's a hike going here so be ready.
Tam-awan Village,One of the best tourist spot in Baguio! The place is kinda far from the city but super worth it. Though it's not kid and senior friendly because the stairs are too steep. The place is still perfect if you want to learn about Ifugaos.
Tam-awan Village,"Amazing views at the very top view deck, you can even see the new Igorot Stone Kingdom nearby. Can be quite challenging to climb some high steps throughout for the children and elderly, and some steps were slippery, but it's the closest to nature you can be without doing actual hiking. The cool air is also a plus."
Tam-awan Village,"This village is a blend of Arts and Baguio's Nature. Located at Pinsao Proper Baguio City, art and nature loving indivoduals will surely enjoy this new tourist spot in the City. Nearby tourist spot are the Igurot Stone Kingdom and the famouse Baguio Strawberry Farm"
Tam-awan Village,"When I first visited this place 10 years ago, there were lots of artworks to see. It really showcase what it was like for the indigenous igorots to live during their time. That's why I decided to take my kid this time around. I was disappointed. Very few artworks. The hike turned slippery and dangerous because of the drizzle we were experiencing that day. So we didn't do the full hike. We had to turn back and leave. It was a waste of entrance fee because we didn't see much. Also, there were people in costume if you want to take pictures with them for an additional fee. We tried to get in one of the huts to explore but there are 2 men (the one in costume) that was sleeping inside. So we felt like we were intruding. But this is supposed to be huts on display. I feel like they shouldn't be in there sleeping."
Tam-awan Village,"It's a small village, like a cultural village. There's a short trek, I believe its around 20-25 mins trek. you can also have a picture taken with staffs wearing an igorot costume."
Tam-awan Village,"If the culture or living conditions of people from this area are unknown to you, this place is a must place to visit..it is rather small but it showcases thr houses, terrain..additionally for me very tasty food in the cafe, well worth the price you pay...."
Igorot Stone Kingdom,"Interesting to look at, challenging to finish looking at unless you're used to trekking. There's much walking and climbing on both left and right sides, and it's not suitable for seniors. The angle of inclination for its slope appears to be retained as is that's why it's tough.The left side from the entrance uses a lot of stones and looks rural while the right side has lesser stones and is like a western-inspired castle exterior. If you choose the left side first, you'd get tired, so better to choose the right side first. It's the side with proper stairs and the tunnel with stones painted like gold. The statues on this side look nice.The left side has a way of sparking your imagination. There are also references to Philippine folklore on this side especially on the gods.What's bothered me on the stone side was the lack of safety precautions in the area. The fence is barely there and is quite flimsy, the stair stone steps tiny, and if you slip, that's a super long way down!This left side has the Igorot costume fitting for a fee of 50 pesos for pictorial and several good photo spots for the view.They also have official photographers in the area who print the photo for a fee of 250 pesos when we came to ask.It's worth a visit, but do take your time, it can't be climbed and finished so quickly if you're easily tired. Rushing this place would spoil the experience."
Igorot Stone Kingdom,It was my first time here and I think it's a really nice place. It's great to see this amazing stone temple giving people some bits of history about the Igorot tribe. Good for picture taking but you must be brave enough to climb to the top to appreciate this beautiful picturesque.
Igorot Stone Kingdom,"I personally admired the effort put into constructing this kingdom of stone. They deserve the visit. We really enjoyed taking photos of the stone structures that appear like stair-like terraces. It gives you a glimpse of history of the Igorot communities. With the actual houses and garden, this is a must see!"
Igorot Stone Kingdom,"The spot is still developing as it was made during pandemic. Some parts of it were not yet finished, workers are seen while visitors are in. The rate per person is 100 pesos. I think it’s a bit pricey but, it’s understandable as it is a privately owned tourist spot."
Igorot Stone Kingdom,"Entrance fee is Php100. Pretty crowded during the mid of the day. Great place to do a  hike.  A good place for photography because of it’s unique structure and architecture. After a 30-minute to an 1 -hour of walking, some variety of storesare available outside the kingdom for snack and drinks. A comfy pair of  shoes are advisable because there’s a lot of walking/hiking to see the other unique parts of the kingdom."
Igorot Stone Kingdom,"View is beautiful. It is a stone throw tourist attraction from our relative's house so we went there as early as 7AM. Because the place gets packed by 8AM onwards, especially on holidays and weekends. Good for picture taking and learning bits about Igorot History. Entrance fee as of May 2022 is 100.00 per person. Parking space is a bit tight but there are few pay parking around. Transient houses are available near the area, too. Best to go as early as 6:30 AM so the place do not have much people yet."
Igorot Stone Kingdom,"Such an amazing sight to see! This place is built from stone, by hand I was told. I can’t imagine the time and hard work put into this location. This is a must see in Baguio if you have the opportunity. We stayed a couple of hours here and took some wonder pictures. Even as crowed as it was, people were polite and very patient. I would love to revisit here if I come back to Baguio."
Igorot Stone Kingdom,"Open, but few areas still under construction. Good to visit in the morning sunrise. Good for pictures but the same stone background everywhere just different structures.Few shaded areas and amenities."
Igorot Stone Kingdom,A beautiful and a must visit place when you go to Baguio City. Kids and adults will surely love this place. Not advisable for senior citezens though especially to those who have difficulty walking  and climbing up and down the stairs. The place is not fully finished yet.
Igorot Stone Kingdom,"A very beautiful place. It gets too busy on weekends, rain or shine. I hope in they control the flow of people inside and remove the shops/stores from the highlight spots.Nevertheless, I will definitely come back."
Baguio Country Club Christmas Village,Great scenery. You just have to prepare yourself for a long queue in getting inside. Prepare your vaccination card and P125 entrance fee for adult. Discounts are given to kids and senior citizens. Wear shoes when planning to go here and umbrella for a surprise rain. Traffic is expected during peak hours/season
Baguio Country Club Christmas Village,"It was raining when we went here, you’ll really feel like it was like winter. It is advisable to go here around 4pm so you can have a good spot for parking.ENTRANCE FEE10:00 AM - 4:59 PMAdult - 90Kids (4-12 years old) -30Senior Citizen (60 years old and above) -50Presentation of Senior Citizen ID is required5:00PM-10:00PMAdult - 125Kids (4-12 years old) -50Senior Citizen (60 years old and above) -90Presentation of Senior Citizen ID is required"
Baguio Country Club Christmas Village,"The price is 250 pesos for adult and 150 pesos for kids. Not the best experience because you will have to stay in long lines as you can see in the picture. The organizers will make a lot profit for this because as I can count from the time that we were there, that number maybe around 500+.Visit this place during weekdays and never on weekends.Limited  parking space.Accommodating staff.Great lightings."
Baguio Country Club Christmas Village,"Pros: The place is beautiful, must visit in the evening to see the colorful lights.Cons: The place is too small, a little bit of disappointment because the entrance fee is too pricey for 90 pesos.Note: Bawal ang naka slipper so make sure to wear shoes and bring your vaccination card."
Baguio Country Club Christmas Village,"Place might be overrated due to social media, but a must experience. Lines can get long waiting up to 1hr during its peak hours, while you'll be spending less than 15 mins inside (P 125 entrance fee). Slippers are supposedly not allowed inside, but its'nt slippery so no worries. The place is quite small and can easily get cramped so wearing a mask is necessary. However there is something magical about this place that is truly worth the wait."
Baguio Country Club Christmas Village,"It's relatively small. The December 2021 version showcased a short skit of the Nativity. You can take pictures with the cast. There's also a live band that livens the mood, and 'snow' every regular interval (not good for people wearing slippers and those who are careful with their shoes as it's just foam). Great way to bond with friends and snap pictures. But do not expect a grand scale area, again, it's small and limited."
Baguio Country Club Christmas Village,"(Visited last Nov 15, 2022) We had a great experience at the Baguio Country Club Christmas Village 2022 with a theme: Oriental Winter Wonderland. The area is small, you can literally roam around in about 5-10 mins. You'll would probably stay longer for just enjoying the place, taking pictures, listening to the live band and christmas music, watching the Christmas nativity play (happens every hour if not mistaken), or buying food and drinks at the stalls around. It gets quite crowded fast too, thus the 4 stars. Line Queue buildup starts at around 5:30pm, as Evening is the best time for you to visit this place. Finding a parking space is rough and traffic gets really busy at peak hours. It would be best and more convenient if you just get there via Taxi.See photos and captions."
Baguio Country Club Christmas Village,"Very crowded inside and the ""snow"" will surely make your shoes muddy. That's why it's good to follow the rules, wear shoes instead of slippers. Nice attractions though, good for picture taking"
Baguio Country Club Christmas Village,"This place was known as Christmas village. Yet, when the Panagbenga started, they develop this area and design it into a Japanese culture. When you visit here, you will be amazed of the beautiful scenery. You will really feels you are not in Baguio. Just come in visit this place. The landscape won't last long. It will end when the Panagbenga ended also."
Baguio Country Club Christmas Village,"We enjoyed a lot and It's worth the fee. But as far as I know, there is crowd control and a limit on the number of people who must be inside the Christmas village, but when we were there, it seemed like there were so many people inside that you couldn't enjoy the attractions or take a nice photo because of the crowd. Maybe this part needs to be improved. But all and all, the place is beautiful. If you have kids, I recommend that you bring them along - they will really enjoy it. Pinaka nag enjoy kami sa mga poging Korean Kawal 😂"
Bell Church,"I wasn’t sure that I really wanted to visit this location. But it is worth the visit. This is a beautiful Temple that still offers a place to come and pray. I can’t begin to imagine the number of people that visited here to pray. The grounds are amazing, quiet and very well preserved. There is a view point that allows you to see the surrounding area, if your willing to do stairs. They invite you to bring your camera’s, but not inside the Temple."
Bell Church,"A known tourist spot here in Baguio City. If you are a peace and nature loving person, then go to this place. A picturesque mountain side which they turned into a temple. This is along the highway going to La Trinidad Benguet. Nearby tourist spot is the Volley of Colors which is just 3 minutes walk."
Bell Church,"Before you reach the Taoist Temple agte, you'll pass thru the street with shops, you will notice that the Taoist walls were not taken care of. On the temple itself, it's fully renovated, newly painted, and newly trimmed landscape. The view from the lower ground is perfect to take photos of the gazebos with statues. Elders would have difficulty climbing up the ladder since it's stiff. They may just stay at the temple."
Bell Church,"Bell Church is a Buddhist Temple. This place is one of the tourist destination of La Trinidad. Open minded people like me will enjoy here. Aside from the beautiful scenery which will welcome you upon entering this place, you will be amazed of the persons personality inside the church of you are not shy to talk to him. You will gain more knowledge about their religion if you are willing to learn. The key is to ask, then you will find the answer."
Bell Church,"Be respectful, this is still a church. It may not be your religion but it is someone's religion and they hold the place with much reverence the way you would for your own church. So I really dislike that there were tourist that were running around or shouting. We were there late in the afternoon and it was a cloudy day. So there are only few tourists but still, some were loud."
Bell Church,"Close to boundary arc of Baguio and La Trinidad, from Baguio this will be the last right corner with a police station. Place is well maintained, there will be alot of stair climbing for this place as well. On the peak of tourist accessible only location is a sight to behold. As far as Ive observed it seems to be a Chinese temple as there were alot of traces of Chinese characters and items relates to it."
Bell Church,The place is well maintained and they also have a lion dance for visitors to watch. Love also the colors of the temple.
Bell Church,It's a really cool place to spend your time. Just got to be ready with the steep stairs and a lot of climbing.It has a parking for a few cars.
Bell Church,"A hidden gem of Baguio city, Bell Church is a Taoist temple that is known to be one of the most peaceful places in the city. A striking pagoda and beautifully landscaped gardens soothe the soul even before you enter the temple. Bells, dragons and flags welcome you to this Chinese temple that is calmly spiritual and incredibly tranquil. There is even a lotus pond that adds to the beauty of this serene temple."
Bell Church,"Bell Church is a Chinese temple of the Chinese Filipino  located in the Baguio-La Trinidad boundaryNo photo opt inside the temple (church), observe silenceBut photo opt in the whole place is of course mayYou may climb up to the highest tower to have an overlook view not just of the church but the neighborhood and houses on the clip of the mountainMinimal fee per pax and car park: p20Souvenirs are available before the main entrance of the place"
Good Shepherd Convent,"they open 8:15am until 4pm but it's better to be there earlier, because the gate hasn't opened yet but the queue is long. Also, not all products are available, every day there are different products available gaya ng cookies pero ung ube laging available!"
Good Shepherd Convent,"What’s the hype about it?  Ube jam made by the convent sisters ( and strawberry jam but sold out at this time) Decided to check out the convent but (apparently) the only thing to do here is buy from their store (which you can also buy outside for additional 100 pesos).  Tip:  buy from the resellers if you see a long queue as they’re legit Ube and the convent sisters approved their reselling, you get to help the sisters and the small merchants at the same time."
Good Shepherd Convent,"We all know that their products are so good, resellers/scalpers flock the area as early as possible to be able to queue many times. Most products are out of stock as early as 9am, we were just able to buy two 12oz of Ube, ₱350 each. Resellers sell this for ₱400 to ₱500 pesos in the market. They even sell just in the entrance of Good Shepherd, they’re making a business out of someones business. It is annoying but we can’t do anything about it. We just don’t buy from these resellers."
Good Shepherd Convent,"This is where you can get quality ube jam. The only downside is the long lines. If you're in a rush to buy ube jam, you can go to one of the nearby stalls, albeit the price will be a bit higher."
Good Shepherd Convent,"There's a long line for buyers when we went here on Monday, took us roughly 30mins to an hour. They have chairs set to line but there are portions exposed to the sun, hopefully they can organize it better.They only use paper bags since they don't support the use of plastics, they offer P45 ecobag or cartons for big orders only, so better if you bring your own ecobag. Ube jam bottles are not wrapped on papers, its less secured.Product taste and quality-wise, exceptional as ever."
Good Shepherd Convent,"Manage your expectations. In order for the manufacturers to maintain the quality of their products, they have only limited stocks for sale everyday. Hence, buyers should flock the store early in the morning to avoid shortage. When we went there, the strawberry jam was unavailable. Max of 2 bottles of ube jam are allowed per person. Others may be purchased more than 2 perhaps. They also offer other products."
Good Shepherd Convent,"Although there is a long qeue of lines, its stil best to buy your pasalubong, knowing its new or still fresh stocks compared to the market"
Good Shepherd Convent,"Long line, then limited piece per order for snowballs. Imagine a tourist from manila mostly booked in a hotel. Going from the hotel paying almost 200 pesos for the taxi fare finding out that they can buy only 1 pieces of sbowballs? What? You think we dont have families and friends to give pasalubong? Someday It will be your loss."
Good Shepherd Convent,Long line so go here early. They also have a limit on the quantity of items you will buy to discourage reselling.They also have a bdo pos terminal so they can accept debit and credit cards.
Good Shepherd Convent,Good products but it's too haggard to fall in line. Their service is slow.
Tree Top Adventure Baguio,"We started the trekking from butterfly farm and ended up exit via the horse stable which we think it’s not the exit. Lack of signboard is the issue.Overall the trekking was enjoyable with cool breeze. There should have been some shelters at checkpoint in case it rains. It rains when we were half way trekking, though we have umbrellas but it’s very chilling."
Tree Top Adventure Baguio,"My experience? Just had fun taking photos... I didn't knew there's dress code, I was in heels so I wasn't allowed to take any of the rides. The place is so nature, you could smell the pine trees' refreshing aroma. I definitely want to go back and try at least one of the rides! Recommend much!"
Tree Top Adventure Baguio,"We had a nice experience at Tree top. Their staffs are very friendly and helpful. The rides are safe enough, we tried the Canopy ride and the Surfer slide which costs 400 pax for the both rides."
Tree Top Adventure Baguio,"Had a lot of adventure activities to offer. But if your not that adventurous, the 300-meter trek is worth it especially at the end of the walk where the amazing view of Itogon mountains awaits.Must visit destination at Camp John Hay."
Tree Top Adventure Baguio,Wow what an expirence it was to visit this tree top adventure we had a blast here. There was cable cars/seats to travel along to an observation point a nice gentle ride. With very friendly staff and plenty of saftey equipment. Fast ziplines and trekking. Once you have been here an had an amzing time I recomend heading to the butterfly sanctury for a beautiful hike around the mountains so many breath taking views.
Tree Top Adventure Baguio,"We did 'Trekking and Skywalk' and enjoyed the experience. The required hike was short and easy, and the view from the skywalk was breathtaking. The whole activity lasted us an hour.There is a briefing upon entering the place to inform visitors of the activities on offer and what those activities involve."
Tree Top Adventure Baguio,It was the venue for my nephew's wedding and the first time I've been to this part of Baguio City.I'm one of the Filipino people who could be proud of this particular place for any party or get-together or any activity you name it. It's an adorable place which I've witnessed seeing it from top and looking down below I was amazed.I even dreamed of having the place for my party in future in God's will. Just take note of having a good caterer company to cater all your needs and up to your standard then everything will be perfect.
Tree Top Adventure Baguio,"Highly recommended for families and friends bonding who loves adventurous and thrilling rides through ziplines with very beautiful view of tall and giant pine trees in Baguio.  Very good and well maintained facilities, and very courteous staff."
Tree Top Adventure Baguio,"This place is the best destination for all baguio visitors who are looking for adventure, thrill, excitement and fun.It has many rides supervised by professional and kind staffIt suites adults and kidsAlso it is located in Camp John Hay which is considered as the most popular picnic destination in baguio"
Tree Top Adventure Baguio,"We came here as early as 9am and we've experienced riding the Canopy, Silver Surfer and Superman in priority! Haha We enjoyed the rides, especially the views! It's a nature trip with a twist! 😉👌 Plus, the Packages prices are so much affordable. Best to enjoy in groups (family or friends)."
Valley of Colors,"A new tourist spot in Baguio. An instagramable place just along the high way going to La Trinidad. This spot will not take you about 5 minutes to complete your photoshoot. So when you are visiting this spot, you also try to visit nearby destination like the Bell Church which is just 3 minutes walk away."
Valley of Colors,The concept is actually great. What is remarkable is that this number of private houses agreed to be painted absent their choices of color in order to bring the best of this hill. This may symbolize that unity can achieve greatness. I did not realized such before because maybe this place is very familiar to me as I almost daily passing it by. The place is easily accessible thru La Trinidad Jeepneys. There is no specific parking place but you can park side of the highway.Hope they will repaint it again to bring back how it was once vibrant. The animated photo is not mine (CTTO).
Valley of Colors,"Honestly not worth it. The place has not been maintained. Crowded and there's really no room when several batches of tourist come at once since it's literally along the highway. However, I won't stop you if you really want to experience it. Camera filters are the key. 😉 …More"
Valley of Colors,"Good photo shots from afar, not nice up close. Crowded residential area painted creatively. If it weren't for the paint, it would be close to a city slum area on a hill. I think it needs improvement to be a safer & scenic tourist spot. The colorful houses have a 10 pesos donation at the space near the entrance that also sells goodies. You can take photos only up to the bridge. Don't go further in because it's a private residential area beyond the bridge.The view still does have a little charm of watching a movie's scene where poor people live. You can see some laundry hanging outside. The ambiance isn't relaxing. There's water under the bridge. The bridge can be shaky, so don't shake it while walking through it. And since it's a private residential area, there's quite a number of passerby and traffic along the bridge since it's not separated.If you just want photos, it's a quick stop. If they improve the traffic by making another bridge path for tourists, then maybe it'll be better. It's hard to take solo pictures while people pass through the bridge after all."
Valley of Colors,Colorful cute houses! The area is still closed but you can still go to the bridge area to take photos. We had this photo taken on our way to Banaue Rice Terraces.
Valley of Colors,Use as a setting for Erich Gonzales famous teleserye The Blood Sisters. Love the vibrancy of the valley!⭐⭐⭐⭐⭐ - View📸📸📸📸📸 - Instagrammable😊😊😊😊😊 - Enjoyable
Valley of Colors,"If you would like to experience the cold breeze of the City of the Pines - Baguio City, don't miss to take time to travel and witness the colorful houses of La Trinidad, Benguet (Boundary of Baguio City and La Trinidad.It is just 20-30 minute jeepney ride.You should not miss this one! 😁"
Valley of Colors,Great art work! A must visit. More fun in the Philippines!
Valley of Colors,"You have to wait for your moment to get a perfect picture. Few mins walk to bell church. I just hope that the residents show their appreciation for having their place as an attraction- by removing their clothes hanging in their window, just sayin’🤷🏼‍♀️"
Valley of Colors,"It's nice, but if you don't stand directly on the foot bridge you capture everything else."
Teacher's Camp,"I love the room so homey and simple but  clean. Beddings super clean also . There is hot and cold  shower. Near of everything resto and restobar convenient store, accessible tp public transpo. Most of all i love the view. We had coffee on the bench while bracing the morning dew and the beautiful sunrise. Difinitely we will go back again."
Teacher's Camp,It has been a nice place to stay when in Baguio. It’s cheap rates and discounts for government employees are great. Staffs are kind too
Teacher's Camp,"Beautiful place. Conducive learning environment. The weather is cold, a lot of corner and instagrammable spots."
Teacher's Camp,"Stayed here during our 9th PTYC. I enjoyed the view of towering pine trees and relaxing environment, it was a memorable experience."
Teacher's Camp,"I just love the place. Cheap but nice place to stay, esp when youre having vacation  with your family. We stayed in  1 of the guest houses furnished with with sala set, dinning set, refrigerator, kitchen where you can cook if you wish too."
Teacher's Camp,Really had a nice stay here in Baguio for the CMLI Annual Convention. The building we were staying in was newly renovated and secured with CCTV cameras. The rooms were also clean and very spacious. Their bathrooms are one of the most comfortable and clean bathrooms I've seen. This Camp is very big and you can stroll around the place. Very beautiful view and cheap souvenir items.
Teacher's Camp,Super Enjoy!!!! from Bestlink college of the Philippines
Teacher's Camp,"I went here to visit their gardens. Beautiful rows of flowers. Very picturesque. I congratulated the lady gardener and said thank you for what she grows. She gave me a big smile, I know she's proud of her work"
Teacher's Camp,Refreshing air and nature it's good and cold 😂😂 we stay for 2 night and it's very freezing ...
Teacher's Camp,"The place to stay in Baguio for travellers on a budget. They offer rooms mostly with common toilets and baths with hot water. They charge per person and provide toiletries. Friendly caretakers and guards. Facilities need upgrades and improvements, esp. the conference halls and rooms. Many pine trees and cool air but expect air pollution as many vehicles pass through the main road. Discounts for government workers."
Teacher's Camp,"A must go place if you are going to spend time at Baguio. The environment is well-maintained. However, the cottages could be a little more better if they will make some maintenance work especially on the comfort room but it's still manageable and their rent is more affordable. There are also strawberry taho vendors roaming around the area in the morning which is very nice to eat some taho while enjoying the nice view of the pine trees."
Teacher's Camp,"If you're looking for a budget room and are not particular in room amenities, this is the place for you. Rooms are presentable at best, they have working heaters though cr is shared (like in dormintories). Awesome view and accomodating staff."
Teacher's Camp,Been here for the second time and don't feel anything strange though. There were a lot of students when we came so it could be one factor why it isn't suspenseful as there were a lot of people around. But checkout my second photo below 👇👇👇. Not sure how to explain the photo I caught in the window on the second floor. All of these photos are real. It's up to you now how you will absorb it.
Teacher's Camp,"A nice place to recharge and unwind. A good place for families and friends. As of this month, November 2019, they increased rates for cottages but still affordable. They also have toiletries now 😊🏆"
Teacher's Camp,The venue has been improved but the food does not match needs of the attendees.
Teacher's Camp,Beautiful landscape of pine trees. Great for teachers who want to stay in the camp because they have a discount rate. Wonderful place to stay in their cottages with your family.
Teacher's Camp,Very good staff and amenities. God for budget friendly folks of Baguio. Lots of parking din.
Teacher's Camp,Another place to visit when in Baguio city.Quite famous for being one of the most haunted places in the Philippines
Teacher's Camp,"Good place to take a walk,i just hope the oval would be available soon🤙"
Teacher's Camp,Nostalgic. Love the place. The drainage smells really bad.
Teacher's Camp,Most buildings have been renovated and are in good condition unlike before. Never miss their souvenir shop since they sell goods for a cheaper price. Most things in Baguio are very affordable.
Teacher's Camp,"The units we have used in the past have greatly improved since our last visit in 2018. However, may I suggest that regular repairs and maintenance be programed so that minor defects are corrected early enough and  thus save money. Moreover, if budget allows, screen windows are highly recommended to minimize mosquito bites on guests esp on the children. Praying the above suggestions are viewed as coming from a concerned taxpayer. Thank you."
Teacher's Camp,"so relaxing and the employees, caretakers, guards are very accommodating"
Teacher's Camp,I personally like the place. Too bad we can't wait till 2pm to be able to check in since we arrived at 4am. The staff there didn't shove us away and was kind enough let us stay for quick naps.
Teacher's Camp,"The place is perfect and suitable for training, conferences and the like. It's very accessible. Love the structures there especially the admin building."
Teacher's Camp,Affordable and relaxing place to stay in Baguio.We chose the dormitory type room.
Teacher's Camp,The cost is cheap. It's a nice place for seminars especially for big crowd. Can handle 800+ delegates
Teacher's Camp,"Guest room 4 c,d and e are good locations.Very accessible to the main road and just a walking distance to some of the food stores around the area."
Teacher's Camp,Where here to attend the seminar :)
Teacher's Camp,This is a good place for large gatherings. Rooms are inexpensive compared to others.
Teacher's Camp,Very nice place to stay. I love the ambiance.
Teacher's Camp,Nice place to be with nature and spend your vacation... Verry accomodating...
Teacher's Camp,"We rented a whole house, fully furnished where you can cook your food, with hot shower."
Teacher's Camp,"Nice place with very hospitable staffs. Mukhang creepy pero wala naman talagang mumu. In fact, i slept alone at our room when all my roommates went out to chill. Pang instagram yung place & i love it!"
Teacher's Camp,"Serene, fresh air, feels like you're in  farm that is mountainous"
Teacher's Camp,"Home away from home! I love our guesthouse, it has everything we need for meals and coffee!"
Teacher's Camp,Place is quite old but still works very well. Parking is also not a problem which is very good. Provides very good accommodation to guests!
Teacher's Camp,Not crowded. Lots of open space.
Teacher's Camp,Some staff are not approachable when i went to make reservations but others are nice though..i do understand that maybe she was tired when I went to talked with her. the facilities looks nice.. the buildings are newly renovated that makes it so vibrant and beautiful. The cottages are nice too.
Teacher's Camp,Very very affordable place. Nice and cozy. Kakatakot lang ng konti. Hahah
Teacher's Camp,"If you are equipped for outdoorsy- adventure-stay then this is the place...cabin type houses and dorms. Although be prepared there are no indoor heating. There's hot and cold shower. If you chose to stay in dorms there are no electrical outlets inside rooms, all located outside halls. Decent bedding and linens. Cabin/guest houses are more suited for families."
Teacher's Camp,Nice place lots of flowers
Teacher's Camp,Do you like history? Do you like nature? Or do like paranormal? You can have it all at Teachers Camp! Teachers Camp mainly offers its vibrant surrounding and very accommodating halls and cottages for those who would like to held their seminars or just want to stay there. It is also very accessible for tourists since it is just minutes away from the central business district.
Teacher's Camp,"Good place. Yet, needs maintenance to be more presentable, convenient & competitive..."
Teacher's Camp,They offer low cost accommodation. Not too many amenities so do not expect a hotel treatment. But if you are looking for affordable accommodation surrounded by pine trees this is the place to be. Some say that some cottages are haunted
Teacher's Camp,"The cottages need renovation and should be maintained properly. Cats & dogs roam around the vicinity and if you fail to close the windows with broken screen, the cats will enter your cottage and share with your meals. Water heater in the cottage where we stayed is not working. It could have been a nice place to stay only if well maintained."
Teacher's Camp,"Wide awesome place to just spend your day and enjoy a nice jog or walk. This place is mostly used for workshops and seminars. The thing is, the stuffs sold here are a bit expensive so you might want to buy outside, maybe buy if it's only a must."
Teacher's Camp,"Very affordable with a very baguio ambiance. If you're the type who runs but can't go out running since you're not familiar with the city, there's a track and field area within the premises. Some of the popular night spots and restaurants are also located just across the street. Unfortunately, it is also a very popular place for seminars so they're almost always full. So better make a booking early."
Teacher's Camp,Want to breathe fresh air and want to jog in a quiet place? Here's Teacher's Camp. 😊
Teacher's Camp,"The management should improve their service. You have to go to your room far from the admin bldg without any guides. No signages. When you check out, you have to walk again to the admin bldg. carrying your heavy bags.The place is nice,relaxing and full of nature,but the admin and staffs should have more hospitality training.Except our caretaker,the only staff who greets the guests."
Teacher's Camp,Guest house 3 reminds me of our old house. I hope it gets updated though.
Teacher's Camp,Nice and very clean.. Marami security guards
Teacher's Camp,"my first morning here is so great!.., the first i tasted their strawberry taho"
Teacher's Camp,Nice place. Love it!
Teacher's Camp,"A nice, simple place in Baguio"
Teacher's Camp,Very accommodating and welcoming. The food was amazing and the place was cozy. It also was very accessible and many shops inside where you can buy most of the Baguio souvenirs and delicacies.
Teacher's Camp,Reminds me of my childhood adventures at Baguio.
Teacher's Camp,"The place is peaceful and suitable for group activities like seminars, teambuilding conventions and similar undertakings. It is clean and has perfect environment conducive for relaxation  ."
Teacher's Camp,I went for triage due to Covid-19 here. The people were very friendly and understanding of what I went through. They assisted me as best as they could on my process to enter Baguio City.
Teacher's Camp,Very peaceful place. Its a great area to do some jogging or other outdoor activities. But no restaurants though. So youre gonna have to bring your own food.
Teacher's Camp,Fun!! may be because of the enjoyable activities and team building that we do there prepared by our leaders during YSA conference. They say that the next conference will held there again. It's a nice place. 🌲🌲🌲🌲🌲🌲🌲🌲🌲🍓🍓🍓🍓🍓🍓🍓
Teacher's Camp,One of the classic sites in the city that still has a lot of pine trees around. Old but functional structures that reflect the look of the old Baguio City are still around. Hope DepEd will find ways to preserve this historical place.
Teacher's Camp,"I love the places and we really enjoy our stay here from June 21 to 24, 2021"
Teacher's Camp,"Although renovations are on going, i wish the management would put more effort in maintaining the area. It's one of the iconic places in Baguio and it deserves more care and attention."
Teacher's Camp,"They said..pag gusto mo mag ghost haunting,the best place to go is yung white house sa baguio.well,i say..hindi lang dun may multo.teachers camp is one of the oldest camp na pwede ka rin makapag ghost haunting.we had this one experience nung 90's when our group went to baguio and stay in one of the cottages or bunk houses of the the camp.and super creepy talaga when we had that experience at 3am.its a long story but all of us ended up packing up our bags and check out 5am in the morning.still,the place is quiet and nice kapag sa umaga and afternoon.u can jog and relax kasi ang sarap ng weather.you can bring foods and enjoy the calmness of the sorroundings kapag gusto mo mag pa ka alone.😂.so overall 5 star for them."
Teacher's Camp,Mura lang but scary ambiance. If you are in a budget  this is a place to go. For 200php to 300php a night that would be neat. Just don't choose the quirino hall it's freaky.
Teacher's Camp,I had attended an International Seminar last week in here. There are different halls to hold different conferences.  There are dormitories too. A mess hall is also available where participants can be served food.
Teacher's Camp,Rich history. Glad this is preserved. :)
