tourist_destination,review_post
Heritage Hill and Nature Park Garden,"A hotel built during the Spanish colonial days before 103, and a war broke out in this place between the two places and the Philippines on one side, and the Japanese on the other."
Heritage Hill and Nature Park Garden,"very beautiful place, you climb on the rooftop very romantic view 😍"
Heritage Hill and Nature Park Garden,"You are not allowed to go inside yet, but it looks like it is being renovated"
Heritage Hill and Nature Park Garden,"Amazing place, historical, pretty uplifting"
Heritage Hill and Nature Park Garden,"My family enjoys the place, please visit me momo daw"
Heritage Hill and Nature Park Garden,Only 2 stars because the ghost didn't show up
Heritage Hill and Nature Park Garden,"Hmmm, a place the locals should visit"
Heritage Hill and Nature Park Garden,"Nice place, if it's closed, they're poor ghosts who come out to scare diplomats outside, because people are not allowed inside"
Heritage Hill and Nature Park Garden,"First of all, the road to get here is a bit confusing especially if you use Waze or Google Maps. We were taken to a remote place but we also found the way to it. Just follow the road signs.Second, the place is beautiful and the scenery especially on the roof of the Dominican Hotel. You can't feel the vibes when there are a lot of people, especially during the holidays when people flock. Try to go during hindi holidays so you can feel the old vibes here.Lastly, you can learn not only about ghosts here. You can see important information and history here because there is information posted on the walls."
Heritage Hill and Nature Park Garden,The view is beautiful.
Heritage Hill and Nature Park Garden,I will come back when I have time 😅 nice...
Heritage Hill and Nature Park Garden,Under maintenance so not inserted inside. Bawi nalang next life.
Heritage Hill and Nature Park Garden,No entry :(
Heritage Hill and Nature Park Garden,"Clean and organized, just don't go inside the hotel"
Heritage Hill and Nature Park Garden,Maganda dun. I just advise you to bring food hehe you will be hungry. Then it's delicious to eat there when overlooking. 😊
Heritage Hill and Nature Park Garden,"I hope it's good here gabe aha, it's very nice, I hope the place can be preserved in order"
Heritage Hill and Nature Park Garden,Super cool. Very nice view
Heritage Hill and Nature Park Garden,You can enter.. It's just not worth it..🤷😅
Heritage Hill and Nature Park Garden,"So scary😅, but my son enjoys it"
Heritage Hill and Nature Park Garden,one of american ghost stories
Heritage Hill and Nature Park Garden,They say it's scary but it's not
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,Good palce for reflection 😁
Heritage Hill and Nature Park Garden,Good place but i suggest not to bring kids. Seeing them haha.
Heritage Hill and Nature Park Garden,It would have been nice if people chased you with a lot of vandalism on every wall
Heritage Hill and Nature Park Garden,Love the walk park in the back. 💚
Heritage Hill and Nature Park Garden,I'm afraid e ....
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,"Can't maintain order, just writing on the walls"
Heritage Hill and Nature Park Garden,She is beautiful and you will appreciate the place very much
Heritage Hill and Nature Park Garden,It's creepier than the diplomat hotel 😂
Heritage Hill and Nature Park Garden,Nakakatakot hehehe
Heritage Hill and Nature Park Garden,Beautiful views when you're upstairs
Heritage Hill and Nature Park Garden,dna allowed inside :(
Heritage Hill and Nature Park Garden,Creepy off.
Heritage Hill and Nature Park Garden,It is better to go to the place in the afternoon ..
Heritage Hill and Nature Park Garden,Nag galas
Heritage Hill and Nature Park Garden,It is true that there is a ghost here
Heritage Hill and Nature Park Garden,Great for a day trip
Heritage Hill and Nature Park Garden,nice cozy relieves stress
Heritage Hill and Nature Park Garden,Very energetic place with tradition
Heritage Hill and Nature Park Garden,Labet! ❤
Heritage Hill and Nature Park Garden,Closed
Heritage Hill and Nature Park Garden,Hindi nman nakakatakot😂😂😂
Heritage Hill and Nature Park Garden,Scary
Heritage Hill and Nature Park Garden,Instagrammable
Heritage Hill and Nature Park Garden,abandoned but fascinating
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,heheheheh
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,More
Heritage Hill and Nature Park Garden,Ugh
Heritage Hill and Nature Park Garden,better creepy
Heritage Hill and Nature Park Garden,No specter
Tam-awan Village,"Reconstruction of traditional huts and showcasing Baguio arts/history. Nice and short hike trail especially for young people to get them starting, or a couple looking for fun time out. Some stairs or walkways missing handrails though."
Tam-awan Village,Place is a bit dark as there were alot of trees. Highlight of the attraction would be the paintings made by i believe people living there. There was quite of it and if you love paintings and a little bit of trecking you will enjoy the place. You can also buy items there as there is a souvenir shop inside as well as home made kitchen food.
Tam-awan Village,"If you're into nature tripping, this is the place for you to explore. Though, one has to be ready to take the challenge in climbing lots of stairs. Entrance fee is discounted for students and seniors and paid upon registration. There's a hut selling souvenirs, another hut if you want to have a sketch of yourself, another hut where you can have a tattoo. Lots of things to explore and do. But for seniors, take note to visit when its summer cause the stones and steps are slippery and not senior friendly. There's also a gallery featuring paintings of local talents."
Tam-awan Village,Been here before and it was not exactly what I remembered. I remembered more art pieces back then. More sculptures and huts. Also don't bring a stroller here you won't be able to use it. It will just be an added weight. It's a hike going here so be ready.
Tam-awan Village,One of the best tourist spot in Baguio! The place is kinda far from the city but super worth it. Though it's not kid and senior friendly because the stairs are too steep. The place is still perfect if you want to learn about Ifugaos.
Tam-awan Village,"Amazing views at the very top view deck, you can even see the new Igorot Stone Kingdom nearby. Can be quite challenging to climb some high steps throughout for the children and elderly, and some steps were slippery, but it's the closest to nature you can be without doing actual hiking. The cool air is also a plus."
Tam-awan Village,"This village is a blend of Arts and Baguio's Nature. Located at Pinsao Proper Baguio City, art and nature loving indivoduals will surely enjoy this new tourist spot in the City. Nearby tourist spot are the Igurot Stone Kingdom and the famouse Baguio Strawberry Farm"
Tam-awan Village,"When I first visited this place 10 years ago, there were lots of artworks to see. It really showcase what it was like for the indigenous igorots to live during their time. That's why I decided to take my kid this time around. I was disappointed. Very few artworks. The hike turned slippery and dangerous because of the drizzle we were experiencing that day. So we didn't do the full hike. We had to turn back and leave. It was a waste of entrance fee because we didn't see much. Also, there were people in costume if you want to take pictures with them for an additional fee. We tried to get in one of the huts to explore but there are 2 men (the one in costume) that was sleeping inside. So we felt like we were intruding. But this is supposed to be huts on display. I feel like they shouldn't be in there sleeping."
Tam-awan Village,"It's a small village, like a cultural village. There's a short trek, I believe its around 20-25 mins trek. you can also have a picture taken with staffs wearing an igorot costume."
Tam-awan Village,"If the culture or living conditions of people from this area are unknown to you, this place is a must place to visit..it is rather small but it showcases thr houses, terrain..additionally for me very tasty food in the cafe, well worth the price you pay...."
Tam-awan Village,This is such an amazing place! I love how they preserved the trees in this area amidst the busy city life to where it was strategically located. Be prepared for it is cold inside because of the big trees surrounding it.There is also a café inside and some artists who sketches impromptu if you want your own.Tam-awan Village is open daily from 8AM to 6PM including holidays. General Admission is ₱60 only.
Tam-awan Village,"The basic entrance fee is Php60 for adults, Php40 for students, and PhP30 for children below 10 years old. Children 3 years old and below may enter for free. The entrance fee is not worth it for the place.  There is no information about their culture, tradition. You will visit the place by your own with out explaining anything about the place."
Tam-awan Village,"Omg. Loved it.   The art work is amazing but the dancers were the highlight of my trip to Bagio.   (However,  my fiance was very quick to pull me away from the very handsome boys after the dance.)"
Tam-awan Village,The plants are beautiful but it can be seen that the heritage places or old things used by the Igorots in the past have been neglected and the path is not cleaned a bit slippery and dangerous for the elderly
Tam-awan Village,"Extremely disappointing. There is hardly any information around the site to describe anything you are looking at - you cannot learn much here. It’s just a place for taking photos (and not a very good place for that either). Also, the directional signage is really bad so it’s hard to know where you’re supposed to go."
Tam-awan Village,"First time to come here and I must say, anyone who comes to baguio should visit this culture-rich venue. Nature embraces the place and traditional stuff takes you back in time as if you experience the igorot's life first hand. Traditional dances performed were also a delight!"
Tam-awan Village,"They presserved their tradition very well especially the traditional dance. If you love art, you will surely fell inlove with their paintings."
Tam-awan Village,"Tam-Awan Village is a cultural and art hub built by local artists to showcase and preserve the heritage of Cordillera. It’s a must-have addition to your Baguio Trip and you will learn about the origins and culture of our fellow Igorots. Discover the way of life of the Igorots, and enthrall yourself in their vibrant lineage and heritage in this garden in the sky. If you’re going to Baguio City, make sure to include Tam-Awan Village in your itinerary."
Tam-awan Village,"When in Baguio :Visited the Tam-awan Village (meaning vantage point). Again, one must have good stamina to complete the tour. Beautiful culture and heritage."
Tam-awan Village,"One word I can say.. AMAZING. If only I can live on one of their huts, I will be contented forever in life. So peaceful and refreshing. I like buying all of those paintings and place it in my gallery room (if only I have a gallery room). So cool, really amazes me, and enchanting going up the wonderful hilly side as if going to heavens. 😊Best place I have been into"
Tam-awan Village,"This place is a bit different than most any other places I've been to or any other small villages of people of old. You'll want a good pair of hiking/walking-running shoes for this place since you'll be doing a lot of climbing and walking upstairs and downstairs and some of them can be quite slippery.It's doesn't take very long to visit this place. Maybe almost 2 hours and you can have a good tour of this village and what it has to offer. There's some nice pictures you can take and there's some staff who dress up as the tribe people and do a little ritual dance, which was fun to watch. The price wasn't a lot. I can't remember exactly but I remember it wasn't too much."
Tam-awan Village,It’s ok but not that exciting to go to. All you do there is just climb up a mini village
Tam-awan Village,Clean facilities.If you are an avid art enthusiast you will enjoy it here.
Tam-awan Village,"For a brief view of the Cordilleran culture, with mossy forest and fog thrillers..u can also buy paints arts"
Tam-awan Village,Great art work! Nice scenery. Pet friendly.
Tam-awan Village,A great visit for a quick learning of Baguio's past culture. Good for kids too.
Tam-awan Village,"Be prepared to climb up a trail leading to the top for a nice view of nature.  Wear your rubber shoes or any time of hiking boots for easier climb. I was wearing my flats and skirt and it was a bad idea, although manageable.  You will appreciate the culture of the locals for example what their houses looked like during their time. They also have a small souvenir shop to buy a little memorabilia with you and a cafe inside."
Tam-awan Village,Nice place. Be ready to hike those stairs. They also feature a local group of dancers with their cultural igorot dance. There is also a small restaurant where we were served a local delicacy called pinikpikan.
Tam-awan Village,Not the tam-awan village that i used to go before. Hopefully more things to do here.
Tam-awan Village,A perfect place for lovers! Especially for couples who are wishing to have a child.❤️📵 - Free Wi-Fi❌ - 24H✔️ - Body Temperature Checking✔️ - Well Maintained Area✔️ - Entrance Fee of 50.00PHP❌ - Parking Area✔️ - Food Stalls✔️ - Comfort Rooms⭐⭐⭐⭐⭐ - Historical📸📸📸📸📸 - Instagrammable😊😊😊😊😊 - Enjoyable           - For Lovers & Family Bonding🌿🌿🌿🌿🌿 - Nature Tripping
Tam-awan Village,I've been here 4 years ago and I enjoyed my time here. The locals were nice and having a tour around the place made me glad because they were able to preserve their culture for the new generations to see. I heard that they have added some new attractions recently and I hope I could come back to visit again some time in the future.
Tam-awan Village,This place is a good place to know more about the life of native people in Benguet. There are guides who will tour you around the village. There is a few hike in view deck 2. The cafe is nice. I love their brewed coffee! Must try!
Tam-awan Village,"An amazing place for nature and art. The place is on a mountain where you can hike to different places like a dream catcher hut, spiritual hut and 2 view decks."
Tam-awan Village,Great showcase for Baguio artists. Artworks of various media enrich Filipinos' appreciation of own culture.  Let us support local artists by patronizing their works of art.
Tam-awan Village,"When you enter you pay a small fee. In my opinion it is so worth it. The fee helps with the up keep of the place. It's a small compound but feels like a big adventure inside. They feature small art galleries, restaurant and a viewing deck that's perfect for sunsets."
Tam-awan Village,Lot's of parked cars and hard to commute going back to burnham
Tam-awan Village,"Date of visit 2019 Dec 23.Time of visit 10.40 am to 12.50 pm.Sight Seeing 6.5.Transportation / Getting there 6.Ambience 8.Price PHP60/pax.Expected exploration time 1 to 2 hours.Sight Seeing: This is small sky jungle with a wishing well / pond, huts, dream catchers and hill top views. There is also a cafe inside. Great shots can be taken depending on your ingenuity with nature. The uphill climb has some slight risks, trek slowly and firmly on the muddy terrain, some rocks could be slippery and even dry terrain is dusty and flaky and is a slip hazard. Some parts of the trek do not have any railings to prevent an accidental downhill fall. Nevertheless, it is fairly simply uphill trek for elementary school kids with adequate caution. The only drawback is that this attraction is isolated, as compared to Camp John Hay or Mines View Park.Transportation: Transportation in Baguio for those without a private transport is either jeepney or taxi. The Jeepney begins the journey from Fairview Central Jeepney Terminal, Hilltop street. Then, it takes about 15 mins to reach Tam Awan Village.Ambience: The garden jungle provides just enough challenge for all ages. The air is fresh and clean as expected."
Tam-awan Village,Wear comfy shoes coz its a climb up. Really portrays how our native cordilleran brethren lives.
Tam-awan Village,Huge place. They will give you a map so you can guide yourselves when roaming inside. There's no too much difference compared to other landmarks in Baguio. It's like a combination of museums and view decks that were formed on the same area. It's still a cool place to go.
Tam-awan Village,It's a few tribal houses maintained like old style. And u can do little trekking.
Tam-awan Village,If you are looking for a solemn nature trip this is a good place especially if not peak season. At the same time you'll be able to appreciate the tribe's culture and art. :)
Tam-awan Village,Nature and art in one place. Not very much accessible to public transport so its best to rent a private vehicle/cab/taxi to bring you to and from this place. Entrance fee is collected for maintenance and upkeep. Some areas may be slippery especially on wet season. Late review - visit date: May 2018
Tam-awan Village,a short but very invigorating nature trip. dont try to miss this one. we had a mini hike to the top and had much fun. then we check different native house. good thing they were able to preserve it. and ofcourse the art gallery thats so wonderful. you gotta appreciate the way they did their craft. see sample of pictures. enjoy
Tam-awan Village,"Nice little place, intersting to see the artists paintings,scultures, little exhibitions in the traditionnal houses even though that's not a village. mini trek, in the beajtiful landscape around it."
Tam-awan Village,So perfect when you need some me time... Walking through the paths and discovering branched ways along the way for me is the best feeling... I find it meditating and don't forget to walk through the area with mirrors!It takes about 2 hours if you are alone and wants to discover the place by yourself... Quite difficult to reach thru public transport due to limited jeepneys so taxi is better.
Tam-awan Village,It is good for somebody visiting Baguio for the first time to go and see Taw Awan Village
Tam-awan Village,"Thank you Tam - awan villageThe place is good, so relaxing, and the igorot dance so enjoy to watch, friendly staffWe will promote this place to our friendsLove it❤️❤️❤️"
Tam-awan Village,"It's a must-go for everyone visiting Baguio. Entrance is 60 PHP per person and you'll have a helpful guide to tell tales about the Ibaloi culture from their religion to daily living.The tour lasts around one hour and you'll be taken to art exhibits, old houses, and view points.You can buy arts and crafts stuff, which I think are reasonably priced considering they monopolize the area. Many souvenir stuff there are uniquely found in the place, so if you LOVE something, buy it!You can also buy paintings and have a sketching session.They also have a restaurant that serves delicious meals. We ordered Pinikpikan (surprisingly large enough for 4 to 5 people), Pomodoro Pasta, and a bottle of Strawberry Wine (which is fair priced at 250 PHP).As a side note: Pinikpikan is a dish using chicken meat that was repeatedly beaten to death, giving it a unique taste because of the blood clots. Besides chicken, it also has salted pork (Etag)."
Tam-awan Village,I love anything ethnic and this place has a lot to offer they even has a dance show ( igorot dance)  with igorot costume. What i love here most is the gallery with paintings of different artist. They also have shop where you can buy souvenirs and if you want accommodation they have also the igorot house where you will experience first hand. Don' forget to trekk You'll love the experience.
Tam-awan Village,"A few Igorot native huts scattered in the property,  a cafe, a barebones gallery and souvenir shop,  plus a challenging hike up the hillside (Garden in the sky) which is really not advisable for elderly and not so active people,  that's all there is to this destination. Quite not worth the 60 pesos entrance fee."
Tam-awan Village,"Garden in the sky, nice place to visit if you're within Baguio and want a little hike. It has replicas of traditional Ifugao houses, small art galley, and a view deck on top."
Tam-awan Village,A native village with their natice houses. There is a resto insidrle and an artist who sketched in 20 mins of any picture but would take around 20 mins more so a total of 40 mins. The pathway to the viewdeck is unsafe specially if there would be a rain. View could not really be appreciated if there is a fog
Tam-awan Village,"This is the place where the rich cultural heritage of the Cordillerans are displayed through the ingenius artworks of many well-known artists. From paintings and drawings on display, to simple handmade accessory in their souvenir shop, there'll surely be something in store for everyone. Great for presents to friends and loved ones. I esp. loved the coffee shop/resto, nice ambience. Minimal entrance fee (P50 for adults). For students, make sure to bring your ID's to get a discount. Tip: Come during the summer months. The pathways are narrow/ascending and tends to get muddy/slippery. Wear comfortable shoes."
Tam-awan Village,"Make sure you use proper shoes for ""biglaang hiking"" haha! Better be safe than sorry because I was wearing vans shoes and it's very slippery. Overall experience is a perfect 10/10! The view, paintings, weather, food, people and the history in it are very well taken care of."
Tam-awan Village,"It was okay. View from the deck was not so good with mostly just roofs and houses. Parking is not very many. I liked the pond, the native houses. There is also a souveneir shop, an art gallery, a very short trail, and a view deck."
Tam-awan Village,"Truly a place to see in La Trinidad that preserves cultural heritage.Seniors may find it a challenge with steep climbs and stairs. But for those I saw after visiting the place, surely felt glad to have done so.Park your vehicles along the side of the road and will be asssited by attendants. PUJ's are also available for commuters.Your next stop should be Mount Costa."
Tam-awan Village,"so-so with lil kids they are short tempered this place are for those who loves nature and art at the same time...  trails are slippery. if ill got lot money and decorate home with paintings surely i know where i could buy (ill come back here). the only regret was i should start the trail at the right side instead at the left trail...  because i saw a portrait on the spot for only 150/head 30 mins to finish good remembrance to keep. (i was not able to got my portrait because of the hungry,  irritating kids with me)😕entrance fee is 50/adultkids 10-below 20/ head3ft and below -free(*paintings are for sale * souvenir shop inside* resto inside)"
Tam-awan Village,"Nice place, a bit long trail with hiking. The steps sometimes is slippery because of the moss, seniors are advisable to be escorted to prevent slippage."
Tam-awan Village,"A traditional heritage cottages and show, with small land scape of jungle, and nothing more, they have restaurant but no any traditional foods"
Tam-awan Village,Tam Awan Village - Garden in the Sky. You can find an authentic Igorot Hut with a village trail designed to adapt to the natural mountainous trail of the Cordilleras. A must have visit! A fee of 60 pesos for Adults and 40 for kids.
Tam-awan Village,One of the quiet place we've visit in Baguio
Tam-awan Village,"I have been coming here for years. The only thing that has noticeably changed is more trails on the hill and couple buildings.  Some early artist have made a name for themselves for sure. But i don't understand this place. By now with the cash that have brought in and the artists that have been through here they should have a museum, endowment, much improved artists spaces and able to support and nurture an entire community of artists.  Either way, ill keep coming, hoping one day its true potential will be borne out!"
Tam-awan Village,This place brings you closer to the arts and traditions of the indigeneous tribe of Benguet Mt. Province-- The Igorot tribe.A cultural dance is also something that you shouldn't miss!
Tam-awan Village,"Tam-awan has a great summary of Cordilleran history if you haven't discovered any of these. Moreover, the place is also a spot to pick-up souvenirs. The downsides of this spot is that it's a little ways off the city proper and it's a little underdeveloped (which in hindsight, may be because they want to keep the mountainside feel). You should be careful if you are bringing Seniors."
Tam-awan Village,it's a go-to place for art lover peeps but a tiring place to go around. haha
Tam-awan Village,A cultural historical place where the basic lives of our ancestor showcased and preserved well.
Tam-awan Village,"Entrance fee Php 60, strawberry and ube taho are available, there are Ifugao houses, cafe, sketch area and art gallery. Taxi rate from Burham is Php 110 pesos. Long wait for taxi /jeep going back to Burnham."
Tam-awan Village,"Place is cool. Nice contrast of green and red which is relaxing in the eyes. A little hike, overlooking, overall... it's refreshing."
Tam-awan Village,Very informative about the Igorots culture. I love the displayed paintings. Just be careful especially when you decide to climb the higher part of the village.
Tam-awan Village,Love the paintings here
Tam-awan Village,An immersive experience.I get to enjoy their dance performances.Will require you to traverse steep rocky climbs.
Tam-awan Village,"Good art works. But we were lost inside because of lack of signages and no one to guide us. ""Can't find the beauty of this place"" I comemented to my sister who is with me during my visit here."
Tam-awan Village,"If you are planning to visit Tam awan, you need to wear shoes because its slippery this place is a mountain so you gonna climb to see the small cottages made of wood, the small art gallery. Going there takes 20mins by taxi. And the intrance fee is 60 pesos for adult and 30 pesos for the kids."
Tam-awan Village,Don't expect too much when you go the place..entrance fee is 60 pesos for adult..they have cafe if you want to eat
Tam-awan Village,Good for long walking. Great heights. Near farmer's daughter resto. Be early or you lose the parking space.
Tam-awan Village,Awesome historical place. Must visit. Do take the guided tour. Closes like 6 pm in the evening. So plan better.
Tam-awan Village,"This is not your usual tourist destination.  The Village requires you to hike to reach the different art installations and cultural artifacts. It can be difficult for young kids.  We were actually dissuaded from climbing to the 2nd View Deck because the kids may not make the climb.  The trail around the Village was a bit slippery. However, the trails were clearly marked and the art pieces had their own name plates and descriptions.  The aroma from the cafe was also appetizing."
Tam-awan Village,"Tam-awan, meaning vantage point, is a reconstructed Cordillera village. Aside from a great view of Baguio, you are also treated to beautiful works of art by local artists, displayed in galleries around the village. Definitely a must-visit location when in Baguio!"
Tam-awan Village,Foods are great and staff are friendly! Will surely come back the next time we visit Baguio City. Highly recommended. Wi-Fi access is awesome!
Tam-awan Village,Absolutely wonderful place full of art and other hidden gems. You'll find an unlimited supply of Instagramable places for photo ops!
Tam-awan Village,April 14 2017I was in tam awan village back in april 14 2017. Its a must visit destination in baguio city and pet friendly also.
Tam-awan Village,"A must place to visit in Baguio...to understand Tam Awan's Culture and Arts.  A little exercise of your hiking ability, so be ready with your comfy shoes and enjoy the nature while visiting this village."
Tam-awan Village,Not much going on in here. Just a quick art tour around to appreciate. Involves a bit of climbing which are also slippery on the rainy season. View is honestly terrible from the view decks. There is a place to eat and have coffee here
Tam-awan Village,"A really nice cultural place to visit in while you're in Baguio. There are traditional huts, cafes, and at exhibitions held here."
Tam-awan Village,A visual artist’s sanctuary. Anyone who loves arts will love this place though it has a very creepy vibe.
Tam-awan Village,Place is ok. Perfect for nature-loving tourists.
Tam-awan Village,"The entrance fee is at PhP60.00 for adults.This isn't a living native village instead this is a man-made landscape designed for tourists to be able to take a nice hike. They have interesting plants, they have museum pieces such as a real rice granary that was used by the natives long ago, replicas of native houses and their different functions. This is a place for people who are interested to learn cultures.I recommend wearing a good pair of shoes fit for hiking as the ground tend to be slippery."
Tam-awan Village,"You can stay here in an historical hut, cottage. Walking up and down between the huts to two view points. Meet artist and and do different art class. Take taxi to go there only 60 piso, jeepney back."
Tam-awan Village,Nice garden but only takes 1/2 to an 1 hour to go through not well maintained paths supports post loss for hand rails
Tam-awan Village,Amazing view. specially in viewdeck 2. The cultural dancers are good. The place was nice. Its near Farmers daughter restaurant and igorot stone kingdom.
Tam-awan Village,This spot is worth it! Esp if u like nature tripping.Restau inside is good too!
Tam-awan Village,"The best for pictorial, and also the ambiance of the trees"
Tam-awan Village,"The place is full of art works. Not for the elderly as the steps are steep. We went when it was raining, not recommended during the rainy season"
Tam-awan Village,Nice place for learning the traditional Igorot culture and art. Also offers lots of souvenirs for tourists.
Tam-awan Village,Big area to go around and you'll see art pieces and replica artifacts of how the tribes lived. Their view deck was a bit sad cause your view was the clustered houses.
Tam-awan Village,"The view was good. If you love climbing mountains, you can go here."
Tam-awan Village,Indigenous surroundings showcasing the culture of the people! Painting workshops and galleries too!
Tam-awan Village,Great tourist spot!  Probably the best place to go in Baguio!  Did not see many tourists in Baguio and will not return. Too dirty and loud now!
Tam-awan Village,- Loved the place ❤️- Amazing staff 😍- Place is a bit slippery so be careful 😘
Tam-awan Village,If you are a nature lover you will love this place..Comes with great view deck.
Tam-awan Village,"An open museum close to nature just like Pinto Art and Bencab, P60.00 per person (2019). A twist in here is that you have go up and down with the cliffs to enjoy the views. Be careful of the unknown insects here. We went here and had multiple bites that we still dont know what insects are they."
Tam-awan Village,Too slippery.  I was more concerned on where I'm stepping.The young Igorot dancers were a joy to watch though.
Tam-awan Village,"This place is for those who appreciate art & poetry, paintings, sculptures, nature, short trek, and the like. Thank you for putting up a haven for the local artists and promoting the crafts and ingenuity of Baguio/Northern Luzon folks. The cafe is artistically designed and the food is served fresh and hot, great for cold waether. I liked all thei food choices. Taste of the local is great. The coffee smells good. I brought a Korean friend here and he loved it."
Tam-awan Village,"Has limited access for parking and not accessible for PWDs.The stairs are man made, the rails are bamboos and the steps are carved from soil which makes it muddy and slippery during rainy season.If you are going with kids or with oldies, I do not recommend going during rainy season."
Tam-awan Village,how great theifugao dancers to watch the traditional dance of ifugao
Tam-awan Village,Nice place to relax your mind. This garden is full of arts and cultural information.
Tam-awan Village,"Peaceful. If you're looking for something that is of art and nature related, this is the place to be."
Tam-awan Village,Great cultural experience. Some parts are muddy and slippery. We enjoyed our adventure here. It's far from the urban area but the experience is worthy.
Tam-awan Village,This is our last stop for our 3day Baguio Tour and it didn't dissapoint us. We get to see the different traditional houses for the rich and poor of the natives way back.
Tam-awan Village,Nice artsy Igorot village replica with house designs you could actually live in. Also nice artworks in their gallery. Too bad they don't serve any civet cat coffee. I bought two packs two years ago and it was heavenly. Now the one I bought in Sagada is not as good.
Tam-awan Village,Quick cultural immersion.  Highly recommended if you have not visited this tourist spot.
Tam-awan Village,Great place for art lover also very peaceful and cool place
Tam-awan Village,"For just 60 pesos, you get to experience the cool and quiet Tam-Awan Village. It was fun seeing works of local artists which really showed the rich culture of the place."
Tam-awan Village,Good place to visit. Need to ready your feet
Tam-awan Village,The guided tour was a little short but it was very informative.  Would highly recommend.
Tam-awan Village,"Nice place to unwind alongside the nice weather of Baguio. Although, would suggest that they'll put another view deck on top. To see the overview."
Tam-awan Village,You have to had enough energy to climb to viewdeck. The scenery is beautiful and for me its refreshing.
Tam-awan Village,Amazing Artworks
Tam-awan Village,"Place is, uhm good to visit if you have kids. And if you're really looking for the ethnic experince. No Tam-Awans to see though, would be worth it if you'd pay for the guide. The food in their restaurant is great!!"
Tam-awan Village,A very relaxing and peaceful place with real touch of nature..
Tam-awan Village,Good place and good hike to get to the top and take instagram-able photos.
Tam-awan Village,"Nice view over baguio, very cold weather, also its a bit big and required a little bit of hiking."
Tam-awan Village,Awesome place!!! Thank you!
Tam-awan Village,"Nice place to visit in Baguio, but very small area to walk around."
Tam-awan Village,A humble place that showcase Baguio Local Artists. A must visit in baguio.
Tam-awan Village,"I miss those times when there were real Igorot tour guides who tell you about their culture and Tamawan Village. Don't forget to go inside the huts, some of them are accessible."
Tam-awan Village,Great!
Tam-awan Village,Of all the places I've visited so far in Baguio this is where I enjoyed the most. A must visit place. Promise.
Tam-awan Village,"This is a wonderful experience, not just for me, but for my nieces and nephews too.Will definitely go back there in the future."
Tam-awan Village,First time but this place never disappoint me. I love the view from the top.
Tam-awan Village,A perfect display of Cordilleran culture located at Benguet.
Tam-awan Village,"If you are truly a nature lover,you can drop and visit the place,what you can see there is the old ways of living of their people,their kind of old house or kubo in the village.What i like there is the trekking i perspire a bit even its too cold in there....and be careful of the animals esp...the snake we saw a very small snake ,like the size of our smallest finger and i call the attention of the guide,and what he told us is just be careful coz we dont kill them,i am with him though.....all in all its an experience also its cold there,and please buy their products...."
Tam-awan Village,"An alternative experience in Baguio apart from the usual tourist sites. My favorite, besides the beautiful artwork of Baguio artists, is the trek up the view point to witness the Baguio sunset."
Tam-awan Village,Good place and friendly staff the boss was also very accomodating. Loved the bonfire!
Tam-awan Village,"Great place to learn about cordilleran culture and heritage. There are other places to visit within Baguio (or the whole of the Cordillera Region), but you should Tam-awan village in your itinerary."
Tam-awan Village,Where art and nature meet. But I think the entrance fee of 60 pesos may not be that reasonable.
Tam-awan Village,"Place is too small. No good spot for taking pictures. Muddy stairs, kinda dangerous."
Tam-awan Village,Nice place I enjoyed it. They got native igorot dance.
Tam-awan Village,If u like a light trail... preferrably afternoon... the cafe served good food
Tam-awan Village,Place is good if you want to see a photo gallery and watch a cultural dance and also if you want to see a beautiful sceneries of Benguet.
Tam-awan Village,"Educational..nice place to enrich cultural values. Nice Trekking place, you just have to be careful."
Tam-awan Village,Nice place to see the culture of cordillera and meet with the locals
Tam-awan Village,Awesome with free coffee  and camote due to festival
Tam-awan Village,Beautiful place that showcases art of indigenous people.
Tam-awan Village,Liked it so much the restaurant there is good too
Tam-awan Village,This place is a must visit! Shows how rich the culture of the region is.
Tam-awan Village,For 60 pesos entrance it's okay. Not super big but they have a small trail and gallery. And other things Takes around a hour to see everything.
Tam-awan Village,A good place to learn about history and culture. Visit this place when it is not raining to avoid slipping along the stairs while climbing.
Tam-awan Village,This place is great but there is little to see. You may find great paintings in their art museum. You may also want your portrait to be painted by the artists that frequents there. You may also experience dancing the cordillera dance when you go there in tge weekends.
Tam-awan Village,Totally love this place just view the photo😍
